id,name,host_id,host_profile_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
16404948,"Bright, cozy room w desk & ensuite bath",98422623,1467183781309451268,Yoga,,Highland Creek,43.79009,-79.18388,Private room,101,28,2,2023-06-25,0.05,1,365,0,STR-2106-JGJRVM
25098205,Bright and Spacious Single room,119476920,1468217880810147898,Helasiri,,Highland Creek,43.795838653210161,-79.18508145,Private room,40,28,24,2025-09-30,0.25,1,364,1,STR-2011-GSLXVG
30069428,Spacious  bedroom in basement,197514788,1469029382997721734,Xizhen,,Highland Creek,43.78747,-79.17802,Private room,103,2,1,2024-08-02,0.05,3,85,0,STR-2604-JBKHPZ
26889738,Modern home,202268150,1469055504874168567,Darshan,,Highland Creek,43.79703,-79.17083,Entire home/apt,292,28,0,,,1,263,0,
20257089,Entire Place w/ private entrance,5656607,1462686120362379362,Junkai,,Hillcrest Village,43.80005752,-79.34690751,Entire home/apt,129,28,267,2026-02-28,2.53,1,90,36,STR-2604-GCWBPS
17653899,Comfortable & peaceful Entire walkout apartment,111443841,1467347020120250883,Jeongok,,Hillcrest Village,43.80031,-79.3664,Private room,103,2,143,2025-03-10,1.28,2,4,0,STR-2010-GMKRVG
24018771,Mei's House(Room1) - En-Suite SingleBed(Room1),179038571,1468730004803502673,Yongmei,,Hillcrest Village,43.79218,-79.36438,Private room,43,28,165,2025-12-14,1.68,3,87,12,STR-2009-FDSXPB
23843626,Mei's House(Room3)- En-Suite QueenBed(Room3),179038571,1468730004803502673,Yongmei,,Hillcrest Village,43.79305,-79.3647,Private room,57,28,133,2025-09-07,1.34,3,270,11,STR-2009-FDSXPB
24018591,Mei's House(Room2)- En-Suite DoubleBed(Room 2),179038571,1468730004803502673,Yongmei,,Hillcrest Village,43.79199,-79.36283,Private room,55,28,207,2025-10-01,2.09,3,270,8,STR-2009-FDSXPB
20438258,"Private studio, 4K TV, super fast WiFi, long term",57534598,1462737554604479160,Anna,,Humber Heights-Westmount,43.68468,-79.52032,Entire home/apt,117,28,51,2020-11-13,0.5,1,361,0,
29082270,LH 3 Private room on the main floor,37905670,1465567180735648912,Khang,,Humber Heights-Westmount,43.698,-79.52799,Private room,37,28,10,2025-11-05,0.11,9,89,3,
18856610,Cozy and Hip Space for Rental,96552699,1467163197860053619,Arben,,Humber Heights-Westmount,43.69949,-79.52885,Entire home/apt,120,1,893,2026-05-18,8.19,1,185,33,STR-2009-GPDRPG
19034743,1 bedroom apt/entire apt/near airport/ secnd floor,123793058,1468251001299690829,Geri,,Humber Heights-Westmount,43.69344,-79.51846,Entire home/apt,30,100,28,2018-08-24,0.26,1,365,0,
31378871,Private basement apartment in Toronto,234998999,1469251243316739009,Renata,,Humber Heights-Westmount,43.68775,-79.51999,Entire home/apt,456,28,31,2020-02-17,0.35,1,173,0,STR-2012-FJJPHB
27021289,Entire Apartment +Backyard/Workspace/Free Parking,114088230,1468176640630410270,Svitlana,,Humber Summit,43.76304,-79.56822,Entire home/apt,223,1,128,2025-08-26,1.34,1,348,4,STR-2012-FWQPHD
18598211,Entire House Luxury Hotel Atmosphere Free Parking,108384560,1462891549641484847,Junior,,Humbermede,43.74729,-79.56314,Entire home/apt,137,60,22,2020-01-01,0.21,1,365,0,Exempt
24337550,Private room in modern home,123524356,1468248900009986411,Thuy Oanh,,Humbermede,43.74656,-79.56084,Private room,83,1,28,2026-04-30,0.61,3,349,6,STR-2605-HTQFBY
14715527,"Decadent private designer den, just like home.",377962,1462516972900648136,Coreen,,Humewood-Cedarvale,43.68342,-79.42371,Entire home/apt,101,28,38,2025-08-31,0.35,6,349,2,
990322,Private 1BR Suite w/ Parking | St Clair West,377962,1462516972900648136,Coreen,,Humewood-Cedarvale,43.68363,-79.42522,Entire home/apt,97,28,39,2026-05-01,0.27,6,269,1,
22666941,Modern House w/ Amazing Location: Hot Tub & Gym,4191713,1462649931919305415,Michael,,Humewood-Cedarvale,43.686566797077624,-79.42596675,Entire home/apt,854,3,96,2026-04-20,0.98,1,128,21,STR-2111-HYVRVM
29763407,Whole Apartment beside subway. Monthly discount,38662649,1462679105624163125,Ray,,Humewood-Cedarvale,43.68581,-79.42033,Entire home/apt,119,28,5,2019-08-04,0.06,1,61,0,
19326272,Beautiful Toronto Family Home- best neighbourhood,50610533,1462716853318132472,George,,Humewood-Cedarvale,43.68413,-79.42714,Entire home/apt,373,28,108,2024-10-28,1,1,87,0,STR-2308-FYSBHR
27403613,Stylish Large Central 3 Bedroom 3 Level House,9324394,1462811263981996602,Neil,,Humewood-Cedarvale,43.69136,-79.43387,Entire home/apt,548,28,7,2022-10-10,0.15,1,178,0,STR-2311-GDYHHS
24333970,"Adorable 1 Bedroom Apartment, Wifi, Subway, AC",56898467,1465930167486443799,Vicky,,Humewood-Cedarvale,43.69172,-79.43398,Entire home/apt,180,28,34,2024-10-30,0.35,1,270,0,STR-2010-GBQKPD
13950414,Beautiful Newly Renovated Bright 1-Bdrm Plus Apt,83038230,1467006132022101867,A,,Humewood-Cedarvale,43.69715,-79.43475,Entire home/apt,108,28,8,2019-10-31,0.08,1,363,0,
14819833,Luxury Toronto Oasis- Everyone's Favorite Stay,92640379,1467119619294218064,Daniel,,Humewood-Cedarvale,43.69914,-79.42842,Entire home/apt,870,4,25,2025-08-05,0.21,1,150,1,STR-2010-HZFXPM
21515266,A Great Space to Stay,129291995,1468296851580522189,Dvora,,Humewood-Cedarvale,43.68344,-79.41969,Private room,154,28,62,2022-05-31,0.61,1,90,0,
26276283,Private & Central  Apartment- Close to Downtown,136724699,1468360526981423786,Joanna,,Humewood-Cedarvale,43.68483,-79.42829,Entire home/apt,67,28,33,2026-03-27,0.35,3,149,4,
20285107,Private Room with Walkout Balcony,144210650,1468419862951621675,Peter,,Humewood-Cedarvale,43.68479,-79.42998,Entire home/apt,180,28,3,2017-09-30,0.03,1,327,0,
21205564,Fresh and cozy room close to downtown. Brand new!,150583020,1468480712835793498,Vladimir,,Ionview,43.73602,-79.27595,Private room,,28,30,2023-09-30,0.29,11,4,0,
21446706,PERFECT COZY ROOM! 15 Min walk from Kennedy Subway,150583020,1468480712835793498,Vladimir,,Ionview,43.73758,-79.2757,Private room,,28,19,2024-04-13,0.18,11,5,0,
21105999,NEW COZY ROOM CLOSE TO DOWNTOWN,150583020,1468480712835793498,Vladimir,,Ionview,43.73597,-79.27556,Private room,,28,23,2023-08-28,0.23,11,0,0,
20982290,"CLOSE TO DOWNTOWN, BRAND NEW COZY ROOM",150583020,1468480712835793498,Vladimir,,Ionview,43.73609,-79.27745,Private room,,28,35,2023-04-01,0.33,11,0,0,
21126450,AFFORDABLE AND COZY ROOM CLOSE TO DOWNTOWN,150583020,1468480712835793498,Vladimir,,Ionview,43.73605,-79.27611,Private room,,28,25,2022-10-02,0.24,11,0,0,
21665322,CUTE ROOM CLOSE TO KENNEDY SUBWAY STATION,150583020,1468480712835793498,Vladimir,,Ionview,43.73613,-79.2757,Private room,,28,15,2024-07-31,0.15,11,3,0,
21397148,SUPER COZY ROOM. CLOSE TO DOWNTOWN,150583020,1468480712835793498,Vladimir,,Ionview,43.73591,-79.27607,Private room,46,28,35,2024-07-31,0.33,11,357,0,
21448878,PRIVATE ROOM. Super cozy and affordable,150583020,1468480712835793498,Vladimir,,Ionview,43.73606,-79.27634,Private room,,28,26,2024-02-01,0.25,11,4,0,
21412714,Great location and affordable price! High standard,150583020,1468480712835793498,Vladimir,,Ionview,43.73601,-79.27739,Private room,,28,18,2024-03-30,0.18,11,0,0,
20942857,COZY AND AFFORDABLE ROOM CLOSE TO DOWNTOWN!,150583020,1468480712835793498,Vladimir,,Ionview,43.73596,-79.27735,Private room,,28,33,2023-12-15,0.31,11,3,0,
20968177,BRAND NEW COZY ROOM NEXT TO THE SUBWAY -> DOWNTOWN,150583020,1468480712835793498,Vladimir,,Ionview,43.73805,-79.27765,Private room,,28,45,2025-05-23,0.43,11,3,0,
29631679,Private Suite in a Quite Neighborhood Near Subway,223040388,1469181900297097120,Jamuna,,Ionview,43.73783,-79.27694,Entire home/apt,69,28,66,2026-04-22,0.72,1,276,5,STR-2012-FMWPHC
8239154,LUXURY 1BDR Condo+Parking+Pool,2844245,1462610482204172754,Inna,,Islington-City Centre West,43.62141,-79.52216,Entire home/apt,331,28,49,2020-09-21,0.38,1,270,0,
31166681,20% OFF Modern Designer 5-Star Room - 1 min subway,33533111,1462662233859196187,Basha,,Islington-City Centre West,43.63874,-79.53745,Private room,61,28,28,2025-05-01,0.31,1,112,0,STR-2011-FWPKVC
19176660,Ensuite bdr in Shared Basement-Apt Ctrl Etobicoke,45141945,1462699186195411345,Samira,,Islington-City Centre West,43.64601,-79.54284,Private room,126,1,82,2025-08-26,0.76,3,41,1,STR-2012-HZWPHM
30371837,"25% OFF Private Room & Bath, Security, 1min subway",501959600,1463849398366988006,Yasser,,Islington-City Centre West,43.63781,-79.53628,Private room,102,28,7,2022-08-10,0.09,2,365,0,STR-2206-GHKDVF
5708517,15 mins from subway,23753563,1465278149559221654,Shaun,,Islington-City Centre West,43.64462,-79.53172,Entire home/apt,82,28,16,2024-11-30,0.12,1,212,0,
7516848,2BR Suite 5 Min to Pearson Airport,39383270,1465588362747780419,Andy,,Islington-City Centre West,43.64117,-79.55766,Entire home/apt,141,28,65,2019-03-16,0.49,2,365,0,
20173105,Bright room at Toronto West end,143583081,1468415098834079476,Dolores,,Islington-City Centre West,43.64031,-79.55692,Private room,897,28,15,2020-04-30,0.14,2,269,0,STR-2012-JGVHHM
20172681,Bright bedroom in West Toronto (DB),143583081,1468415098834079476,Dolores,,Islington-City Centre West,43.63949,-79.5586,Private room,598,28,12,2022-11-10,0.11,2,89,0,STR-2209-GYWDVH
31665593,"Walkable to subway&near airport, free parking",237418707,1469263392766615087,Jiayin,,Islington-City Centre West,43.63336,-79.54456,Private room,47,28,226,2024-10-11,2.53,4,60,0,STR-2009-HSFVBL
31840017,"Private washroom,walkable to subway,near airport",237418707,1469263392766615087,Jiayin,,Islington-City Centre West,43.63484,-79.54585,Private room,117,1,210,2026-04-12,2.37,4,47,42,STR-2503-FXCVPR
28870429,30%OFF Luxury Room TV/Desk 2-min Subway Pool & Gym,394711189,1469820875958294534,Nataly,,Islington-City Centre West,43.64039,-79.53582,Private room,88,28,70,2026-05-02,0.81,3,180,3,STR-2501-HSTFBY
516823,"Monthly, Cozy + Clean Studio in the Junction",533496,1462520971098948620,Eberhard,,Junction Area,43.665626525878906,-79.47449493,Entire home/apt,74,31,189,2025-10-24,1.12,2,186,2,
192860,modern clean quiet 2B@ High Park -40% monthly,533496,1462520971098948620,Eberhard,,Junction Area,43.66492,-79.47384,Entire home/apt,82,29,130,2026-03-31,0.73,2,205,1,STR-2010-FPPDPC
643916,Basement apartment (1 bdrm) in lower Junction,574360,1462522297928298547,Yvonne,,Junction Area,43.66328,-79.47805,Entire home/apt,196,1,18,2026-05-20,0.13,1,196,14,STR-2509-FYFHPR
1294243,Fully-Furnished Studio inToronto Junction!,1025890,1462536140758224317,Amir Shingray,,Junction Area,43.66779,-79.46335,Entire home/apt,27,97,1,2013-11-10,0.01,1,365,0,
22233316,Charming 3BR Home in Trendy Junction *with Sauna!*,1686939,1462565102601542561,Adam,,Junction Area,43.66579,-79.46086,Entire home/apt,713,2,70,2025-08-06,0.68,1,13,2,STR-2306-GFMDVS
13978706,Bright One Bedroom Suite in Trendy Stockyards,2674828,1462604523272369119,Beza,,Junction Area,43.67254,-79.4784,Entire home/apt,92,28,17,2023-03-05,0.14,1,363,0,
23614198,"Bright, clean, modern suite in the Junction",4782917,1462665264185087893,Maria,,Junction Area,43.6634,-79.47043,Entire home/apt,144,28,55,2024-09-08,0.55,1,269,0,
1604328,Luxurious Junction Private Suite,4937963,1462668877458289857,Mj,,Junction Area,43.66478,-79.46589,Private room,307,2,6,2026-05-06,0.04,3,267,3,STR-2310-GXZKVV
20215037,Renovated apartment in the heart of the Junction,19651192,1463087053212191863,Michael,,Junction Area,43.664898882735223,-79.46586799,Private room,126,1,77,2026-05-19,0.72,1,34,15,STR-2508-HCQYBW
21949631,"Designer Junction Suite Fireplace, Backyard Oasis",29415264,1465433103995891392,Julie,,Junction Area,43.66607,-79.47547,Entire home/apt,96,28,60,2023-04-22,0.58,1,109,0,
31966019,3BR Gem in the Junction Toronto!,35921234,1465532461876322604,Jason,,Junction Area,43.661195351308237,-79.47892529,Entire home/apt,405,1,52,2026-05-19,0.62,1,64,10,STR-2511-FPKBPQ
14025998,TV featured basement apartment in the Junction,78361743,1466959728052857935,Karen,,Junction Area,43.66352,-79.46213,Entire home/apt,67,1,210,2026-05-07,1.9,1,121,8,STR-2211-HBRPHW
29853883,Jay's  Apartment,83329843,1467009159997612719,Anwar,,Junction Area,43.66832,-79.48005,Entire home/apt,78,28,11,2024-10-21,0.12,2,270,0,
24247865,Beautiful newly renovated apt. near the Junction.,110716020,1467338676855782637,Hong,,Junction Area,43.66959,-79.48077,Entire home/apt,114,28,43,2023-10-01,0.45,1,364,0,
20960321,Chic Hideaway - Private bath + kitchen,130178952,1468304804921884770,Sarah,,Junction Area,43.67671,-79.47319,Private room,192,5,146,2026-05-21,1.45,3,333,13,STR-2011-HMDRVK
24374076,Love-nest With Private Hot Tub,183948187,1468950701368174189,Peter,,Junction Area,43.66898,-79.47995,Entire home/apt,271,1,395,2026-05-03,4.02,1,308,16,STR-2010-HKWKPK
28152137,Hosting (FEMALES ONLY),212642921,1469110847824237538,Sabah,,Junction Area,43.67155,-79.47455,Private room,,7,7,2019-01-25,0.07,1,0,0,STR-2601-GWLLBV
7239879,Private Unit/Suite near High Park,401125255,1469840815181490102,Cuong,,Junction Area,43.66248,-79.47022,Entire home/apt,70,28,83,2025-06-22,0.63,13,344,1,
20633359,Private apartment near High Park - 2,401125255,1469840815181490102,Cuong,,Junction Area,43.66421,-79.47093,Entire home/apt,70,28,66,2025-05-12,0.64,13,288,0,
32438556,Fabulous Junction Gem! Not to be missed!,247085058,1529327056729787724,Zorica,,Junction Area,43.66636,-79.46805,Private room,197,28,168,2023-01-04,1.9,1,90,0,STR-2101-HRQRVL
28886113,Kingi's Art Space/Gallery/Paint by Number Palace.,4519336,1462535997997208478,Kingi,,Keelesdale-Eglinton West,43.68292,-79.4695,Entire home/apt,213,28,27,2019-10-20,0.29,1,365,0,
20574668,Contemporary open-concept @ Caledonia Station,2165178,1462588054262700929,Sue,,Keelesdale-Eglinton West,43.6912,-79.46734,Entire home/apt,121,30,54,2025-10-31,0.53,7,333,1,STR-2010-HTDRPL
31314156,Modern apt w/ large windows @ Caledonia Station,2165178,1462588054262700929,Sue,,Keelesdale-Eglinton West,43.68936,-79.4673,Entire home/apt,98,30,35,2025-11-30,0.4,7,320,2,STR-2010-HTDRPL
20574140,Stylish sun-filled balcony unit @Caledonia Station,2165178,1462588054262700929,Sue,,Keelesdale-Eglinton West,43.689411439112945,-79.4674337,Entire home/apt,220,30,35,2026-01-12,0.33,7,263,2,STR-2010-HTDRPL
24442189,One bed apartment with desk north of stockyards,8761378,1462786332544408006,Shanley,,Keelesdale-Eglinton West,43.68642,-79.46662,Entire home/apt,64,60,34,2022-12-18,0.35,2,357,0,
26817665,Modern bright bsmt apartment avail for 2 people.,8761378,1462786332544408006,Shanley,,Keelesdale-Eglinton West,43.68475,-79.46673,Entire home/apt,53,60,5,2025-07-31,0.05,2,262,1,
21656548,Home with 3 bedroom near downtown Toronto,75385739,1462815169396977747,Nitz,,Keelesdale-Eglinton West,43.68674,-79.46302,Private room,37,30,16,2025-07-16,0.16,1,89,1,
9842889,"Cozy, clean 1 bedroom basement",10951538,1462853452373392655,Lesley,,Keelesdale-Eglinton West,43.68496,-79.46665,Entire home/apt,73,28,62,2025-12-10,0.49,1,255,2,
18563661,Cozy one bedroom apartment in central Toronto,20672454,1463135666491762761,Jessica,,Keelesdale-Eglinton West,43.68225,-79.47244,Entire home/apt,74,28,15,2024-11-01,0.14,1,62,0,
13430984,Cosy Contemporary bsmt space with laundry*,58929592,1466708576096898374,Diana,,Keelesdale-Eglinton West,43.68555,-79.46471,Entire home/apt,71,28,38,2025-04-22,0.4,1,235,0,
15523450,Welcoming & Happy 2 Bedroom bungalow home,73207318,1466903230952374852,Jonathan,,Keelesdale-Eglinton West,43.68792,-79.46622,Entire home/apt,158,28,93,2023-09-06,0.8,5,52,0,
13207421,Cosy 1 bedroom basement apartment with WIFI,73207318,1466903230952374852,Jonathan,,Keelesdale-Eglinton West,43.6869,-79.46594,Entire home/apt,112,28,133,2024-01-10,1.1,5,80,0,
24869794,Blue Heaven,165875517,1468609465839905218,Mariathas,,Keelesdale-Eglinton West,43.68504,-79.46752,Entire home/apt,90,28,43,2020-03-15,0.44,1,365,0,
18490862,*2BEDRM kitch bath wifi laundry parking CAR rental,76373347,1462817493030524030,Yuling,,Kennedy Park,43.72294,-79.26491,Entire home/apt,,28,24,2025-04-02,0.22,3,24,0,
14335973,Spacious Basement Apartment near Heart of Toronto,87491174,1467051777942117982,Meenakumari,,Kennedy Park,43.72332,-79.25494,Private room,91,29,120,2023-10-29,1.02,1,89,0,STR-2011-HQLXVK
22267064,Private -person room,98862468,1467188115011944670,Dairy Homestay,,Kennedy Park,43.72919,-79.25478,Private room,109,1,5,2025-10-05,0.06,1,97,2,STR-2208-GHKHHF
14384510,Studio in the Heart of Toronto,141165,1462509989921917180,Patrick & Tina,,Kensington-Chinatown,43.65349,-79.39669,Entire home/apt,118,28,112,2026-05-04,0.94,1,223,5,
9864534,Bright studio in the city centre,227479,1462510565049012371,Tina,,Kensington-Chinatown,43.65265,-79.39716,Entire home/apt,121,28,139,2025-01-06,1.11,1,172,0,
5277539,Starry Starry Night in Kensington Market - Room,642419,1462513216548138145,Michele,,Kensington-Chinatown,43.6531807,-79.3998597,Private room,182,1,250,2026-05-13,2.31,1,56,53,STR-2111-HBSDVJ
6838049,Kensington Market Victorian house share Downtown,958382,1462534293863884663,Susan,,Kensington-Chinatown,43.65244,-79.40377,Private room,132,1,331,2026-05-18,3.45,3,170,80,STR-2012-GVPHHH
26236700,Kensington Market room in shared house,958382,1462534293863884663,Susan,,Kensington-Chinatown,43.65491,-79.40182,Private room,114,1,168,2026-05-13,1.75,3,280,60,STR-2012-GVPHHH
28307356,Renovated Kensington Market Walk-up Monthly Rental,1376009,1462544137157409330,Robert,,Kensington-Chinatown,43.65374,-79.40552,Entire home/apt,,28,39,2025-12-14,0.42,1,18,2,STR-2303-FPDVHQ
14222612,Bright Queen Room + Workspace | Queen West,14405518,1462590144700068686,Jordan,,Kensington-Chinatown,43.64914,-79.40152,Private room,168,2,252,2026-04-26,2.11,3,232,38,STR-2010-JCDRPM
2817835,King Room + Free Parking | Kensington Market,14405518,1462590144700068686,Jordan,,Kensington-Chinatown,43.65031,-79.39959,Private room,184,2,392,2026-05-06,2.73,3,244,43,STR-2010-JCDRPM
3924719,ZenDen • Double Room + Desk | Downtown,14405518,1462590144700068686,Jordan,,Kensington-Chinatown,43.64913,-79.4015,Private room,148,1,262,2026-05-05,1.84,3,236,41,STR-2010-JCDRPM
18794901,"Comfy, Fast Wifi, Close to Hospitals",18483787,1462606227329458757,Kylie,,Kensington-Chinatown,43.65877,-79.39535,Private room,57,1,428,2025-10-19,3.91,3,120,15,STR-2010-FSQKPC
4925824,Best Price & Value - Downtown T.O. Ask for Parking,19194757,1462608600883918252,Jonathan,,Kensington-Chinatown,43.6483,-79.40124,Private room,,31,284,2026-03-31,2.05,1,262,3,STR-2101-FRNCBX
21785403,Kensington Market Heritage Town House w City Views,23396349,1462625089902893421,Patrick,,Kensington-Chinatown,43.653102874755859,-79.40171051,Entire home/apt,1120,2,39,2026-03-02,0.38,1,241,8,STR-2308-HCYDVW
4775138,Furnished cozy whole unit in the Heart of Toronto!,3421866,1462628936808554413,Ming,,Kensington-Chinatown,43.654545,-79.394341,Entire home/apt,22,100,22,2025-06-15,0.26,1,111,1,
13859099,single bedroom downtown Toronto,34106626,1462664210901293344,Christina,,Kensington-Chinatown,43.65191,-79.39549,Private room,86,28,46,2023-09-30,0.38,2,364,0,
15453354,Charming Spacious EN SUITE in Downtown Toronto,4976043,1462669827695519194,Ping,,Kensington-Chinatown,43.6567,-79.40375,Private room,74,28,220,2026-03-19,1.89,4,69,5,
26873071,Spacious Comfortable Spaces in Downtown Toronto,4976043,1462669827695519194,Ping,,Kensington-Chinatown,43.65657,-79.40471,Private room,70,28,6,2023-08-13,0.07,4,153,0,
15537875,Spacious Room with private washroom in Downtown,4976043,1462669827695519194,Ping,,Kensington-Chinatown,43.6567,-79.40511,Private room,74,28,158,2025-08-23,1.36,4,260,1,
13515991,Charming EN SUITE Room at heart downtown Toronto,4976043,1462669827695519194,Ping,,Kensington-Chinatown,43.655,-79.40322,Private room,74,28,221,2025-12-08,1.89,4,105,3,
15513401,CN Tower view - 1 Bdrm Apartment Toronto Downtown!,43968015,1462695482820791621,Frida,,Kensington-Chinatown,43.65477,-79.39297,Entire home/apt,140,28,54,2020-11-06,0.54,1,212,0,
